customerID,tenure,MonthlyCharges,TotalCharges,tenure_group,monthly_charge_group,gender_Male,SeniorCitizen_1,Partner_True,Dependents_True,PhoneService_True,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_True,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_True
7139-JZFVG,0.8309859154929577,0.4203980099502488,0.4241460881606277,Lama,Sedang,True,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
4987-GQWPO,0.22535211267605634,0.0681592039800995,0.042003231017770606,Menengah,Rendah,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3755-JBMNH,0.2112676056338028,0.5328358208955224,0.13258712208631435,Menengah,Sedang,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1757-TCATG,0.47887323943661975,0.01791044776119402,0.08400069236095085,Menengah,Rendah,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
6345-ULYRW,0.6056338028169015,0.6980099502487562,0.44935379644588047,Menengah,Tinggi,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True
4776-XSKYQ,0.15492957746478872,0.11940298507462688,0.04039349180706209,Baru,Rendah,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
8048-DSDFQ,0.0,0.019402985074626844,0.0001615508885298867,Baru,Rendah,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
5753-QQWPW,0.3802816901408451,0.4144278606965174,0.1887722132471729,Menengah,Sedang,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
6010-DDPPW,0.971830985915493,0.06865671641791044,0.22179206092776368,Lama,Rendah,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
1809-DMJHQ,0.056338028169014086,0.2761194029850746,0.023413339487652896,Baru,Sedang,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
6693-FRIRW,0.23943661971830985,0.8263681592039801,0.2049215324255712,Menengah,Tinggi,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
6586-MYGKD,0.971830985915493,0.5840796019900497,0.6082390953150243,Lama,Sedang,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False
3173-NVMPX,0.11267605633802817,0.3686567164179104,0.05566582044772675,Baru,Sedang,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0248-PGHBZ,0.9295774647887325,0.7383084577114428,0.7064447265174245,Lama,Tinggi,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False
0623-GDISB,0.0,0.300497512437811,0.0034214170320793907,Baru,Sedang,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2892-GESUL,0.23943661971830985,0.010945273631840807,0.03351603969536118,Menengah,Rendah,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
6923-EFPNL,0.04225352112676056,0.33333333333333337,0.021036233556427416,Baru,Sedang,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
7472-EQOAV,0.9859154929577465,0.6810945273631841,0.7108873759519964,Lama,Tinggi,True,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
9574-RKJIF,0.4084507042253521,0.7577114427860697,0.3253981075467343,Menengah,Tinggi,True,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
2043-WVTQJ,0.0,0.372636815920398,0.004258019847680591,Baru,Sedang,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
8034-RYTVV,0.7605633802816901,0.6567164179104478,0.5274694207246712,Lama,Tinggi,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False
3863-QSTYI,0.8169014084507042,0.46169154228855724,0.4288772213247173,Lama,Sedang,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
2619-WFQWU,0.0,0.5164179104477612,0.005925455804292638,Baru,Sedang,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
5044-LRQAQ,0.08450704225352114,0.5069651741293533,0.05293676436648974,Baru,Sedang,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1716-LSAMB,0.619718309859155,0.3621890547263681,0.29251096238172164,Menengah,Sedang,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1333-PBMXB,0.7464788732394366,0.06467661691542287,0.1527059773828756,Lama,Rendah,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
6546-OPBBH,0.7042253521126761,0.056716417910447736,0.1381894761135472,Lama,Rendah,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
5985-BEHZK,1.0,0.86318407960199,0.8722882529425341,Lama,Tinggi,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False
9127-QRZMH,0.6056338028169015,0.41393034825870645,0.2983094853450265,Menengah,Sedang,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
5919-VCZYM,0.014084507042253521,0.01791044776119402,0.002757904454188784,Baru,Rendah,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
9644-KVCNC,0.9154929577464789,0.7353233830845771,0.6967574428802216,Lama,Tinggi,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
2137-DQMEV,0.943661971830986,0.2641791044776119,0.342124394184168,Lama,Sedang,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
8174-LNWMW,0.4225352112676057,0.026368159203980085,0.07737710593122549,Menengah,Rendah,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
9279-CJEOJ,0.28169014084507044,0.7676616915422886,0.23151396261250864,Menengah,Tinggi,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
7964-VEXDG,0.28169014084507044,0.617910447761194,0.19944611123932612,Menengah,Tinggi,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2404-JIBFC,0.7605633802816901,0.6651741293532337,0.535327717516732,Lama,Tinggi,False,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0778-NELLA,0.11267605633802817,0.16368159203980104,0.03199861527809832,Baru,Rendah,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True
8029-XYPWT,0.9859154929577465,0.96318407960199,0.9228940687745212,Lama,Tinggi,True,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
4614-NUVZD,0.0,0.6253731343283582,0.007189014539579967,Baru,Tinggi,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
4632-PAOYU,0.295774647887324,0.01691542288557213,0.04785368105238865,Menengah,Rendah,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
3803-KMQFW,0.0,0.02288557213930348,0.00020193861066235838,Baru,Rendah,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True
6804-GDMOI,0.8450704225352113,0.8791044776119402,0.7396261250865451,Lama,Tinggi,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True
2990-OGYTD,0.9295774647887325,0.6756218905472637,0.6767885991230095,Lama,Tinggi,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
6646-JPPHA,0.18309859154929578,0.6029850746268656,0.11827832910223864,Menengah,Sedang,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
9572-MTILT,0.8169014084507042,0.8805970149253731,0.7193745672744057,Lama,Tinggi,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True
7658-UYUQS,0.28169014084507044,0.6796019900497512,0.2121451650126933,Menengah,Tinggi,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
7880-XSOJX,0.04225352112676056,0.24029850746268655,0.014724209554581123,Baru,Sedang,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
9611-CTWIH,0.02816901408450704,0.708457711442786,0.02557696745903531,Baru,Tinggi,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
4589-IUAJB,0.971830985915493,0.05970149253731341,0.19678629125317335,Lama,Rendah,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0329-GTIAJ,0.02816901408450704,0.7925373134328358,0.034214170320793914,Baru,Tinggi,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True
8746-BFOAJ,0.28169014084507044,0.02238805970149252,0.047397876759750754,Menengah,Rendah,True,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
8457-XIGKN,0.26760563380281693,0.013432835820895522,0.03892799446111239,Menengah,Rendah,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False
6072-NUQCB,0.295774647887324,0.019900497512437804,0.054171474728825296,Menengah,Rendah,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
6629-CZTTH,0.0,0.372636815920398,0.004258019847680591,Baru,Sedang,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True
8838-GPHZP,0.8732394366197184,0.023383084577114438,0.14769213016385876,Lama,Rendah,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False
8750-QWZAJ,0.971830985915493,0.015422885572139305,0.15692937918301408,Lama,Rendah,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
5364-EVNIB,0.16901408450704225,0.6124378109452736,0.11016039695361182,Menengah,Sedang,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
6918-UMQCG,0.056338028169014086,0.6164179104477612,0.04217055158089084,Baru,Tinggi,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0675-NCDYU,1.0,0.9766169154228855,0.9836660512347104,Lama,Tinggi,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False
6339-DKLMK,0.16901408450704225,0.1333333333333333,0.04282829448419109,Menengah,Rendah,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1346-PJWTK,0.8450704225352113,0.755223880597015,0.6592487883683361,Lama,Tinggi,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
5088-QZLRL,0.0,0.023880597014925342,0.00021347795984306452,Baru,Rendah,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
8023-QHAIO,0.7746478873239437,0.5830845771144277,0.49122432494807294,Lama,Sedang,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4397-FRLTA,0.04225352112676056,0.018905472636815884,0.007581352411723978,Baru,Rendah,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
3057-VJJQE,0.47887323943661975,0.3681592039800995,0.21985921993999538,Menengah,Sedang,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
5087-SUURX,0.23943661971830985,0.20696517412935317,0.07512693284098777,Menengah,Sedang,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True
2302-OUZXB,1.0,0.6358208955223881,0.6653011770136165,Lama,Tinggi,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False
8133-ANHHJ,0.676056338028169,0.8432835820895522,0.5939764597276713,Lama,Tinggi,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False
2270-CHBFN,0.6056338028169015,0.7646766169154228,0.46639164551119316,Menengah,Tinggi,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
0013-EXCHZ,0.02816901408450704,0.6532338308457711,0.028686822063235633,Baru,Tinggi,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True
5982-FPVQN,0.5070422535211268,0.7651741293532338,0.4054984998846065,Menengah,Tinggi,False,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
9107-UKCKY,0.8450704225352113,0.6124378109452736,0.564966535887376,Lama,Sedang,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False
4654-ULTTN,0.971830985915493,0.5626865671641791,0.6112393261020078,Lama,Sedang,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False
5550-VFRLC,0.0,0.5134328358208955,0.0058908377567505185,Baru,Sedang,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
5546-BYZSM,0.5633802816901409,0.021890547263681587,0.08732979459958459,Menengah,Rendah,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
1492-KGETH,0.971830985915493,0.5980099502487561,0.626257789060697,Lama,Sedang,True,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False
4929-BSTRX,0.0,0.35124378109452736,0.004009923840295407,Baru,Sedang,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True
4163-HFTUK,0.7042253521126761,0.008457711442786064,0.1141241633971844,Lama,Rendah,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
8215-NGSPE,0.5774647887323944,0.01741293532338306,0.09401684744980383,Menengah,Rendah,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
2225-ZRGSG,0.971830985915493,0.7527363184079602,0.757010154627279,Lama,Tinggi,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
8859-YSTWS,0.6619718309859155,0.01691542288557213,0.1137433648742211,Menengah,Rendah,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
5271-YNWVR,0.943661971830986,0.9442786069651742,0.904361873990307,Lama,Tinggi,True,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True
7601-DHFWZ,0.6619718309859155,0.057213930348258696,0.13434687283637203,Menengah,Rendah,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
2657-ALMWY,0.35211267605633806,0.663681592039801,0.24820563120240022,Menengah,Tinggi,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
6330-JKLPC,0.14084507042253522,0.6194029850746269,0.10132702515578122,Baru,Tinggi,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
4667-OHGKG,0.0,0.010447761194029848,5.769674590353109e-05,Baru,Rendah,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True
1998-VHJHK,0.36619718309859156,0.008955223880596996,0.05568312947149782,Menengah,Rendah,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1707-HABPF,0.6338028169014085,0.726865671641791,0.4739845372720979,Menengah,Tinggi,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
1660-HSOOQ,0.0,0.3124378109452736,0.003559889222247865,Baru,Sedang,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True
7253-UVNDW,0.6338028169014085,0.3592039800995025,0.28171590122317103,Menengah,Sedang,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True
0487-VVUVK,0.33802816901408456,0.008955223880596996,0.05294253404108009,Menengah,Rendah,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
7228-OMTPN,0.04225352112676056,0.6985074626865672,0.04060120009231479,Baru,Tinggi,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
5063-IUOKK,0.16901408450704225,0.014925373134328346,0.02849642280175398,Menengah,Rendah,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
4508-OEBEY,0.4225352112676057,0.5696517412935324,0.27759635356565887,Menengah,Sedang,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False,False
0027-KWYKW,0.3098591549295775,0.6517412935323383,0.21130279252250175,Menengah,Tinggi,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2308-STERM,0.014084507042253521,0.011442786069651711,0.004875375028848373,Baru,Rendah,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
5982-XMDEX,0.9014084507042254,0.08208955223880599,0.19383221786291255,Lama,Rendah,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
6284-AHOOQ,0.295774647887324,0.7189054726368159,0.21830140780060006,Menengah,Tinggi,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
6051-PTVNS,0.7605633802816901,0.008955223880596996,0.1130048465266559,Lama,Rendah,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
2344-JMOGN,0.11267605633802817,0.7621890547263681,0.10060004615739673,Baru,Tinggi,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True
3799-ISUZQ,0.08450704225352114,0.5144278606965175,0.058931456265866614,Baru,Sedang,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2877-VDUER,0.47887323943661975,0.2253731343283582,0.15748903761827832,Menengah,Sedang,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
9152-AMKAK,0.07042253521126761,0.6169154228855721,0.054765751211631665,Baru,Tinggi,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
1794-HBQTJ,0.0,0.30199004975124377,0.0034387260558504497,Baru,Sedang,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
9432-VOFYX,0.22535211267605634,0.5228855721393034,0.13711054696515118,Menengah,Sedang,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
8049-WJCLQ,0.1267605633802817,0.4174129353233831,0.06285483498730672,Baru,Sedang,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
6586-PSJOX,0.19718309859154928,0.36766169154228856,0.09759404569582275,Menengah,Sedang,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
2460-FPSYH,0.5492957746478874,0.37363184079601985,0.24123586429725363,Menengah,Sedang,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
9705-ZJBCG,0.16901408450704225,0.35721393034825866,0.07872720978536811,Menengah,Sedang,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
4818-DRBQT,0.3943661971830986,0.6159203980099502,0.2592257096699746,Menengah,Tinggi,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1320-HTRDR,0.02816901408450704,0.5696517412935324,0.023286406646665127,Baru,Sedang,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
6847-KJLTS,0.8028169014084507,0.8174129353233831,0.6613201015462729,Lama,Tinggi,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
9670-BPNXF,0.619718309859155,0.44079601990049744,0.32052273251788593,Menengah,Sedang,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False
3913-FCUUW,1.0,0.5194029850746269,0.5939187629817678,Lama,Sedang,False,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
3301-VKTGC,0.943661971830986,0.6691542288557214,0.6551811677821371,Lama,Tinggi,True,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1493-AMTIE,0.0,0.019402985074626844,0.0001615508885298867,Baru,Rendah,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
9555-SAHUZ,0.5211267605633804,0.3606965174129353,0.2373932610200785,Menengah,Sedang,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0816-TSPHQ,0.014084507042253521,0.02487562189054726,0.0029309946918993773,Baru,Rendah,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
9932-WBWIK,0.14084507042253522,0.020895522388059695,0.022669051465497345,Baru,Rendah,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
4619-EVPHY,0.26760563380281693,0.7238805970149254,0.21240480036925918,Menengah,Tinggi,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False
5286-YHCVC,1.0,0.8611940298507462,0.8598315255019617,Lama,Tinggi,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
6424-ELEYH,0.02816901408450704,0.5621890547263682,0.02431340872374798,Baru,Sedang,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
4391-RESHN,0.3098591549295775,0.8537313432835821,0.28286406646665124,Menengah,Tinggi,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True
9115-YQHGA,0.5492957746478874,0.32686567164179103,0.23933764135702748,Menengah,Sedang,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
4462-CYWMH,0.8591549295774649,0.7119402985074627,0.6474440341564736,Lama,Tinggi,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
8963-MQVYN,0.295774647887324,0.02288557213930348,0.05204823447957536,Menengah,Rendah,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
2458-EOMRE,0.14084507042253522,0.45572139303482584,0.08252365566582046,Baru,Sedang,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
9334-GWGOW,0.08450704225352114,0.56318407960199,0.05382529425340411,Baru,Sedang,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
6821-BUXUX,0.16901408450704225,0.7800995024875622,0.141437802907916,Menengah,Tinggi,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
5028-HTLJB,0.0,0.01791044776119402,0.0001442418647588273,Baru,Rendah,True,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True
9801-GDWGV,0.5352112676056339,0.8477611940298507,0.4587641357027463,Menengah,Tinggi,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True
6542-LWGXJ,0.02816901408450704,0.06716417910447761,0.0068601430879298405,Baru,Rendah,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5567-GZKQY,0.8028169014084507,0.020398009950248763,0.128398338333718,Lama,Rendah,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
1222-LRYKO,0.07042253521126761,0.08059701492537313,0.01906877452111701,Baru,Rendah,True,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
2320-JRSDE,0.0,0.01641791044776117,0.00012693284098776788,Baru,Rendah,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True
